100;136;0; 0,00;
200;311;0; 0,00;
300;466;29; 1,60;
400;550;87; 1,41;
500;653;147; 1,34;
600;549;251; 1,27;
700;401;399; 1,24;
800;245;555; 1,19;
900;118;682; 1,09;
1000;19;781; 0,97;
1061;0;800; 0,95;
END

