100;287;0; 0,00;
200;597;0; 0,00;
300;899;29; 1,55;
400;1127;79; 1,29;
500;1350;150; 1,20;
600;1271;229; 1,08;
700;1197;303; 1,01;
800;1103;397; 0,93;
900;985;515; 0,87;
1000;834;666; 0,80;
1100;670;830; 0,74;
1200;501;999; 0,70;
1300;337;1163; 0,66;
1400;206;1294; 0,62;
1500;72;1428; 0,58;
1600;13;1487; 0,56;
1677;0;0;null;
END

