100;136;0; 0,00;
200;311;0; 0,00;
300;462;33; 1,58;
400;539;98; 1,47;
500;629;171; 1,38;
600;532;268; 1,33;
700;412;388; 1,28;
800;283;517; 1,23;
900;202;598; 1,14;
1000;147;653; 1,07;
1100;87;713; 1,00;
1200;4;796; 0,87;
1236;0;800; 0,87;
END

