100;287;0; 0,00;
200;597;0; 0,00;
300;899;29; 1,55;
400;1126;80; 1,30;
500;1364;136; 1,18;
600;1294;206; 1,08;
700;1220;280; 1,00;
800;1109;391; 0,92;
900;1000;500; 0,85;
1000;860;640; 0,79;
1100;702;798; 0,74;
1200;535;965; 0,69;
1300;391;1109; 0,66;
1400;282;1218; 0,62;
1500;219;1281; 0,60;
1600;157;1343; 0,58;
1700;77;1423; 0,55;
1800;18;1482; 0,53;
1888;0;0;null;
END

