100;136;0; 0,00;
200;311;0; 0,00;
300;466;29; 1,61;
400;545;92; 1,43;
500;635;165; 1,38;
600;538;262; 1,32;
700;414;386; 1,28;
800;292;508; 1,20;
900;208;592; 1,12;
1000;150;650; 1,06;
1100;89;711; 0,98;
1200;3;797; 0,86;
1225;0;800; 0,86;
END

