100;136;0; 0,00;
200;311;0; 0,00;
300;468;27; 1,61;
400;560;77; 1,38;
500;691;109; 1,27;
600;644;156; 1,14;
700;583;217; 1,09;
800;518;282; 1,03;
900;469;331; 0,96;
1000;419;381; 0,90;
1100;369;431; 0,83;
1200;318;482; 0,77;
1300;269;531; 0,73;
1400;210;590; 0,67;
1500;154;646; 0,62;
1600;99;701; 0,58;
1700;28;772; 0,52;
1800;2;798; 0,51;
1814;0;800; 0,51;
END

