100;287;0; 0,00;
200;597;0; 0,00;
300;899;29; 1,55;
400;1122;84; 1,30;
500;1341;159; 1,20;
600;1253;247; 1,09;
700;1155;345; 1,01;
800;1030;470; 0,94;
900;894;606; 0,87;
1000;764;736; 0,82;
1100;648;852; 0,78;
1200;519;981; 0,73;
1300;436;1064; 0,70;
1400;392;1108; 0,68;
1500;344;1156; 0,65;
1600;298;1202; 0,63;
1700;241;1259; 0,60;
1800;181;1319; 0,57;
1900;121;1379; 0,54;
2000;40;1460; 0,51;
2100;14;1486; 0,49;
2138;0;0;null;
END

