100;163;0; 0,00;
200;342;0; 0,00;
300;529;0; 0,00;
400;657;11; 1,69;
500;831;18; 1,69;
600;983;53; 1,72;
700;1138;95; 1,72;
800;1256;149; 1,72;
900;1347;251; 1,72;
1000;1365;396; 1,71;
1100;1396;527; 1,71;
1200;1439;673; 1,71;
1300;1462;819; 1,70;
1400;1457;1009; 1,70;
1500;1426;1193; 1,70;
1600;1416;1384; 1,70;
1700;1425;1556; 1,70;
1800;1420;1749; 1,69;
1900;1402;1944; 1,69;
2000;1393;2130; 1,69;
2100;1394;2318; 1,69;
2200;1394;2502; 1,69;
2300;1391;2686; 1,69;
2400;1397;2859; 1,69;
2500;1440;3015; 1,69;
2600;1456;3196; 1,69;
2700;1480;3381; 1,69;
2800;1460;3559; 1,69;
2900;1463;3729; 1,69;
3000;1434;3933; 1,69;
3100;1407;4141; 1,69;
3200;1412;4314; 1,68;
3300;1426;4488; 1,68;
3400;1433;4663; 1,68;
3500;1420;4848; 1,68;
3600;1422;5038; 1,68;
3700;1430;5225; 1,68;
3800;1409;5422; 1,68;
3900;1408;5602; 1,68;
4000;1399;5782; 1,68;
4100;1398;5954; 1,68;
