100;330;0; 0,00;
200;674;0; 0,00;
300;1034;0; 0,00;
400;1318;12; 1,70;
500;1658;36; 1,67;
600;1986;112; 1,67;
700;2244;218; 1,67;
800;2493;331; 1,66;
900;2664;512; 1,66;
1000;2791;745; 1,64;
1100;2892;1007; 1,63;
1200;3037;1260; 1,62;
1300;3089;1536; 1,61;
1400;3147;1815; 1,60;
1500;3185;2104; 1,58;
1600;3230;2426; 1,56;
1700;3283;2728; 1,55;
1800;3328;3056; 1,53;
1900;3373;3354; 1,52;
2000;3373;3688; 1,51;
2100;3438;3990; 1,50;
2200;3512;4291; 1,49;
2300;3567;4601; 1,48;
2400;3606;4902; 1,47;
2500;3602;5250; 1,46;
2600;3681;5535; 1,45;
2700;3745;5838; 1,44;
2800;3771;6135; 1,43;
2900;3794;6457; 1,42;
3000;3846;6775; 1,41;
3100;3927;7083; 1,41;
3200;3970;7403; 1,40;
3300;4056;7704; 1,39;
3400;4097;8019; 1,38;
3500;4153;8333; 1,38;
3600;4183;8660; 1,37;
3700;4247;8975; 1,36;
3800;4282;9316; 1,35;
3900;4343;9608; 1,35;
4000;4391;9922; 1,35;
4100;4445;10218; 1,34;
