100;163;0; 0,00;
200;342;0; 0,00;
300;529;0; 0,00;
400;658;10; 1,69;
500;829;20; 1,69;
600;977;59; 1,71;
700;1126;107; 1,72;
800;1235;170; 1,72;
900;1334;264; 1,71;
1000;1360;401; 1,71;
1100;1367;556; 1,71;
1200;1405;707; 1,71;
1300;1424;857; 1,70;
1400;1408;1058; 1,70;
1500;1383;1236; 1,70;
1600;1378;1422; 1,70;
1700;1378;1603; 1,70;
1800;1400;1769; 1,70;
1900;1392;1954; 1,69;
2000;1382;2141; 1,69;
2100;1382;2330; 1,69;
2200;1392;2504; 1,69;
2300;1385;2692; 1,69;
2400;1394;2862; 1,69;
2500;1433;3022; 1,69;
2600;1455;3197; 1,69;
2700;1475;3386; 1,69;
2800;1465;3554; 1,69;
2900;1448;3744; 1,69;
3000;1450;3917; 1,69;
3100;1405;4143; 1,69;
3200;1411;4315; 1,69;
3300;1430;4484; 1,69;
3400;1435;4661; 1,69;
3500;1427;4841; 1,69;
3600;1414;5046; 1,69;
3700;1431;5224; 1,69;
3800;1417;5414; 1,69;
3900;1411;5599; 1,69;
4000;1409;5772; 1,68;
4100;1407;5945; 1,68;
